鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
土城區,房地(土地+建物),新北市土城區科技路,11.31,住,,,1150306,土地3建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.35,2,2,1,有,無,12450000,224932,,0.0,0,,RPSNMLRLLHLGFAF48CB,天好運3,A棟A5-08F號,
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段,31.22,住,,,1150302,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,149.28,3,2,2,有,無,14800000,110653,坡道平面,30.44,1650000,,RPPNMLRLLHLGFEF58CB,致茂橋豐,B2棟05F號,
三重區,房地(土地+建物)+車位,新北市三重區水漾路二段跟大有街,9.72,住,,,1150309,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.9,2,1,1,有,無,15450000,205887,坡道平面,20.73,2650000,交易總價含下列非屬預售屋價格之費用:傢俱設備費；,RPUNMLRLLHLGFGF66CB,公園66,B06棟06F號,
三重區,房地(土地+建物)+車位,新北市三重區仁義街,7.3,住,,,1150304,土地1建物1車位1,七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.0,3,1,1,有,無,19200000,228595,坡道平面,17.82,2700000,交易總價含下列非屬預售屋價格之費用:傢俱設備費；,RPWNMLRLLHLGFGF86CB,晴空大地,C9棟7號,
中和區,房地(土地+建物),新北市中和區連城路307號旁,13.73,住,,,1150308,土地7建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.29,2,2,2,有,無,19340000,211852,,0.0,0,,RPTNMLRLLHLGFHF66CB,綻賞,B棟2F號,
樹林區,房地(土地+建物)+車位,新北市樹林區西圳街二段12號旁,27.3,,一般農業區,甲種建築用地,1150305,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.39,2,2,2,有,無,13910000,130109,坡道平面,28.62,2100000,,RPQNMLRLLHLGFIF09CB,欣懋川玥,B棟1-11號,
土城區,房地(土地+建物)+車位,新北市土城區青和街,21.18,住,,,1150310,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.93,3,2,2,有,無,20230000,158028,坡道平面,29.52,2150000,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKMLHLGFAF87CB,寶佳淳青,A棟2號,
新莊區,房地(土地+建物)+車位,新北市新莊區中原路,11.92,住,,,1150310,土地13建物1車位1,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,113.15,3,2,2,有,無,25030000,242358,坡道平面,21.22,2750000,交易總價含下列非屬預售屋價格之費用:家電費,RPRNMLKMLHLGFBF87CB,國王大道KING PARK,C棟C3-10F號,
新莊區,房地(土地+建物)+車位,新北市新莊區福營路,13.67,住,,,1150301,土地1建物1車位1,十一層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,147.24,3,2,2,有,無,28320000,204215,坡道平面,20.07,2350000,,RPWNMLKMLHLGFBF38CB,馥華之道-鳳庭,E3棟11F號,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區永吉街,32.71,住,,,1150308,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.19,3,2,2,有,無,13800000,140720,坡道平面,30.98,1950000,,RPQNMLKMLHLGFIF48CB,富霖富鄰,A棟5號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段211巷,17.01,住,,,1150306,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.39,3,2,2,有,無,25070000,177555,坡道平面,26.43,2350000,,RPQNMLLMLHLGFBF87CB,頤昌松玥,A棟3-11號,
新莊區,房地(土地+建物)+車位,新北市新莊區福營路,10.27,住,,,1150307,土地1建物1車位1,八層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,115.14,2,2,1,有,無,21770000,206059,坡道平面,20.07,2180000,,RPSNMLLJMHLGFBF87CB,馥華之道-鳳庭,D6棟08F號,
新莊區,房地(土地+建物)+車位,新北市新莊區福營路,19.36,住,,,1150308,土地1建物1車位1,十六層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,197.92,4,2,3,有,無,39950000,209615,坡道平面,18.21,2280000,,RPTNMLLJMHLGFBF97CB,馥華之道-鳳庭,D1棟16F號,
新莊區,房地(土地+建物)+車位,新北市新莊區福營路,19.36,住,,,1150309,土地1建物1車位1,十層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,199.78,4,2,3,有,無,39340000,205665,坡道平面,20.07,2380000,,RPUNMLLJMHLGFBF08CB,馥華之道-鳳庭,D1棟10F號,
三重區,房地(土地+建物),新北市三重區頂文二街,7.24,住,,,1150310,土地10建物1車位0,十五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,41.59,1,1,1,有,無,11190000,269055,,0.0,0,,RPRNMLLJMHLGFGF28CB,新濠漾4-英倫公園,A10棟15號,
三重區,房地(土地+建物)+車位,新北市三重區五谷王北街,16.17,住,,,1150309,土地11建物1車位1,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.96,3,2,2,有,無,27950000,218774,坡道平面,21.63,2500000,,RPWNMLLJMHLGFGF78CB,市政官邸3號,B棟09號,
三重區,房地(土地+建物)+車位,新北市三重區疏洪西路,15.95,住,,,1150307,土地12建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.1,3,2,2,有,無,23910000,220014,坡道平面,21.97,2100000,,RPTOMLLJMHLGFGF58CB,市政帝景,A棟08號,
三重區,房地(土地+建物)+車位,新北市三重區疏洪西路,15.95,住,,,1150307,土地12建物1車位1,十四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.89,3,2,2,有,無,23990000,218804,坡道平面,22.76,2300000,,RPUOMLLJMHLGFGF68CB,市政帝景,A棟08號,
三重區,房地(土地+建物)+車位,新北市三重區疏洪西路,13.0,住,,,1150307,土地12建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.18,2,2,1,有,無,19260000,212692,坡道平面,21.97,2200000,,RPVOMLLJMHLGFGF78CB,市政帝景,A棟10號,
三重區,房地(土地+建物)+車位,新北市三重區疏洪西路,15.36,住,,,1150307,土地12建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.49,3,2,2,有,無,21170000,196630,坡道平面,22.76,2150000,,RPXOMLLJMHLGFGF98CB,市政帝景,A棟02號,
三重區,房地(土地+建物)+車位,新北市三重區仁義街,17.58,住,,,1150308,土地4建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.65,2,2,2,有,無,22780000,241526,坡道平面,28.34,2900000,,RPVPMLLJMHLGFGF88CB,凱越豐汎,A7-04F號,
三重區,房地(土地+建物)+車位,新北市三重區仁義街,28.79,住,,,1150310,土地4建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.41,3,2,2,有,無,34250000,233583,坡道平面,28.34,2700000,,RPVSMLLJMHLGFGF56CB,凱越豐汎,A3-05F號,
三重區,房地(土地+建物)+車位,新北市三重區仁義街,26.59,住,,,1150310,土地4建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.88,3,2,2,有,無,32700000,240886,坡道平面,28.34,2700000,此戶為露臺戶，坪數約2.89坪,RPXSMLLJMHLGFGF76CB,凱越豐汎,A8-10F號,
樹林區,房地(土地+建物),新北市樹林區復興路,22.22,住,,,1150308,土地2建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.51,2,1,1,有,無,18080000,199757,,0.0,0,,RPQNMLLJMHLGFIF38CB,米蘭敦品-新貴,A1棟06號,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴路386號旁,25.64,住,,,1150310,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.4,3,2,2,有,無,19420000,141270,坡道平面,28.86,2250000,,RPSNMLLJMHLGFIF58CB,合康世紀?,B2棟8F號,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴路386號旁,13.86,住,,,1150308,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.38,2,1,1,有,無,11500000,141178,坡道平面,28.86,2250000,,RPTNMLLJMHLGFIF68CB,合康世紀?,C1棟4F號,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴路386號旁,25.68,住,,,1150308,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.53,3,2,2,有,無,19000000,137667,坡道平面,28.86,2250000,,RPUNMLLJMHLGFIF78CB,合康世紀?,B1棟7F號,
淡水區,房地(土地+建物)+車位,新北市淡水區民權路,18.82,住,,,1150309,土地1建物1車位1,二十九層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.94,3,2,2,有,無,29350000,196974,坡道平面,37.12,2400000,,RPSNMLMJMHLGFEF28CB,青澤,C棟C5號,
林口區,房地(土地+建物)+車位,新北市林口區吉祥路,8.16,商,,,1150309,土地3建物1車位1,十層,23,辦公商業大樓,住商用,鋼筋混凝土造,,116.51,0,0,0,無,無,17190000,170290,坡道平面,28.19,2150000,,RPPNMLPJMHLGFBF97CB,立陽頤興,A7棟10F號,
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,11.01,商,,,1150308,土地1建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.08,2,2,2,有,無,19110000,187881,坡道平面,27.32,1870000,,RPVNMLPJMHLGFBF58CB,百達莊園,A6棟18F號,
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,14.67,商,,,1150309,土地1建物1車位1,十六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.09,3,2,2,有,無,24180000,182393,坡道平面,27.32,1970000,,RPWNMLPJMHLGFBF68CB,百達莊園,A3棟16F號,
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,18.85,商,,,1150308,土地1建物1車位2,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.98,3,2,2,有,無,31880000,176826,坡道平面,53.65,4060000,,RPXNMLPJMHLGFBF78CB,百達莊園,C3棟08F號,
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,13.74,商,,,1150310,土地1建物1車位1,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.93,3,2,2,有,無,22210000,176948,坡道平面,27.32,1930000,,RPOOMLPJMHLGFBF97CB,百達莊園,C5棟10F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中原路,4.73,商,,,1150310,土地1建物1車位1,四層,24,辦公商業大樓,商業用,見其他登記事項,,68.78,0,0,1,有,無,11580000,224945,坡道平面,27.97,2400000,,RPRNMLRJMHLGFBF38CB,春城麗都,B10棟4F號,
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段,40.74,住,,,1150310,土地2建物1車位1,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.59,0,0,0,無,無,21323200,117425,坡道平面,30.08,0,合建案建商與地主間之交易；,RPSNMLRJMHLGFBF48CB,山水城州,A7棟01號,
