編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQQMLPLLHLGFDC48CC,29,74.91,住家用,鋼筋混凝土造,86年2月3日,七層,,
RPQQMLPLLHLGFDC48CC,29,24.22,共用部份,鋼筋混凝土造,86年2月3日,七層,,
RPUNMLNKLHLGFDC28CC,53,71.61,住家用,鋼筋混凝土加強磚造,62年2月2日,三層,,
RPUOMLNKLHLGFDC38CC,30,94.10,集合住宅,鋼筋混凝土造,85年7月5日,十六層,,
RPUOMLNKLHLGFDC38CC,30,16.32,共用部份,鋼筋混凝土造,85年7月5日,十六層,,
RPQPMLNKLHLGFDC08CC,45,82.65,住家用,鋼筋混凝土造,69年12月24日,五層,,
RPUOMLNKLHLGFDC38CC,30,15.02,共用部份,鋼筋混凝土造,85年7月5日,十六層,,
RPTNMLQKLHLGFDC48CC,56,80.34,住家用,加強磚造,59年3月28日,二層,,
RPPPMLNKLHLGFDC97CC,4,88.82,集合住宅,鋼筋混凝土造,110年10月14日,九層,,
RPPPMLNKLHLGFDC97CC,4,49.80,本建物共有部分之項目有行動不便者電梯、管委會使用空間、樓電梯間、梯廳、中控警衛室、大廳、樓梯間、機械室、水箱、防空避難室兼停車空間、停車空間、走廊、配電室、警衛室、消防泵浦室、汽車坡道、機車停車空間、發電機室、電信室、防空避難室、車道、垃圾儲藏室、機房等共２３項。,鋼筋混凝土造,110年10月14日,九層,,
RPVOMLNKLHLGFDC48CC,29,24.03,住家用,鋼筋混凝土造,85年11月29日,二十三層,,
RPVOMLNKLHLGFDC48CC,29,4.35,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,
RPVOMLNKLHLGFDC48CC,29,1.18,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,
RPVOMLNKLHLGFDC48CC,29,1.79,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,
RPXOMLNKLHLGFDC68CC,41,56.22,住家用,鋼筋混凝土造,74年6月19日,五層,,
RPXOMLNKLHLGFDC68CC,41,5.24,共用部份,鋼筋混凝土造,74年6月19日,五層,,
RPQNMLSLLHLGFDC48CC,42,74.36,住家用,鋼筋混凝土造,73年6月13日,五層,,
RPROMLKMLHLGFDC97CC,37,83.81,住家用,加強磚造,77年12月24日,二層,,
RPPNMLSLLHLGFDC38CC,3,53.06,集合住宅,鋼筋混凝土造,111年12月1日,十五層,,
RPPNMLSLLHLGFDC38CC,3,55.28,本建物共有部分之項目有停車空間．機電設備空間．無障礙電梯．排煙室．自來水池．防空避難室兼停車空間．台電配電場所．垃圾儲藏室．梯廳．外廊．門廊．陽台．管委會管理空間．游泳池．安全梯．管道間．消防水箱．自來水箱．樓梯間等共１９項。,鋼筋混凝土造,111年12月1日,十五層,,
RPOOMLNLLHLGFDC87CC,29,59.59,住家用,鋼筋混凝土造,85年12月9日,七層,,
RPOOMLNLLHLGFDC87CC,29,7.95,共用部份,鋼筋混凝土造,85年12月9日,七層,,
RPOOMLNLLHLGFDC87CC,29,23.08,共用部份,鋼筋混凝土造,85年12月9日,七層,,
RPWNMLRKLHLGFDC88CC,45,72.74,住家用,鋼筋混凝土造,69年10月15日,四層,,
RPRNMLRKLHLGFDC38CC,43,89.20,住家用,鋼筋混凝土造,72年7月29日,五層,,
RPPNMLRKLHLGFDC18CC,42,91.03,住家用,鋼筋混凝土造,72年11月24日,四層,,
RPWNMLQKLHLGFDC78CC,27,57.92,住家用,鋼筋混凝土造,88年1月14日,十六層,,
RPWNMLQKLHLGFDC78CC,27,7.88,共用部份,鋼筋混凝土造,88年1月14日,十六層,,
RPWNMLQKLHLGFDC78CC,27,.70,共用部份,鋼筋混凝土造,88年1月14日,十六層,,
RPWNMLQKLHLGFDC78CC,27,2.10,共用部份,鋼筋混凝土造,88年1月14日,十六層,,
RPWNMLQKLHLGFDC78CC,27,41.38,共用部份,鋼筋混凝土造,88年1月14日,十六層,,
RPWNMLQKLHLGFDC78CC,27,1.41,共用部份,鋼筋混凝土造,88年1月14日,十六層,,
RPWNMLQKLHLGFDC78CC,27,.69,共用部份,鋼筋混凝土造,88年1月14日,十六層,,
RPPPMLTKLHLGFDC58CC,37,123.99,住家用,鋼筋混凝土造,77年9月14日,五層,,
RPPPMLTKLHLGFDC58CC,37,1.98,共用部份,鋼筋混凝土造,77年9月14日,五層,,
RPXOMLTKLHLGFDC66CC,41,89.76,住家用,鋼筋混凝土造,74年9月5日,四層,,
RPPNMLNLLHLGFDC87CC,44,79.28,住家用,鋼筋混凝土造,71年5月24日,四層,,
RPPNMLNLLHLGFDC87CC,44,16.18,共用部份,鋼筋混凝土造,71年5月24日,四層,,
RPOPMLTKLHLGFDC48CC,50,49.36,住家用,鋼筋混凝土加強磚造,65年6月26日,四層,,
RPVOMLTKLHLGFDC09CC,32,94.97,商業用,鋼筋混凝土造,83年5月5日,五層,,
RPVOMLTKLHLGFDC09CC,32,7.36,共用部份,鋼筋混凝土造,83年5月5日,五層,,
RPVOMLTKLHLGFDC09CC,32,2.62,共用部份,鋼筋混凝土造,83年5月5日,五層,,
