編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLLMLHLGFDH48DA,,42.32,本建物共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、防空避難室兼停車空間、蓄水池、電信室、台電配電室、垃圾處理室、梯間、停車空間、消防泵浦室、汙、雨水回收機房、發電機室等１２項,鋼筋混凝土造,115年1月29日,七層,,持分移轉
RPWPNLTJKHLGFDH96DA,,53.26,集合住宅,鋼筋混凝土造,115年1月29日,七層,四層 陽台,全筆移轉
RPROMLLMLHLGFDH48DA,,7.86,本建物共有部分項目：集合住宅（附屬梯間）、梯間、機房、水箱等４項,鋼筋混凝土造,115年1月29日,七層,,持分移轉
RPWPNLTJKHLGFDH96DA,,42.32,本建物共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、防空避難室兼停車空間、蓄水池、電信室、台電配電室、垃圾處理室、梯間、停車空間、消防泵浦室、汙、雨水回收機房、發電機室等１２項,鋼筋混凝土造,115年1月29日,七層,,持分移轉
RPWPNLTJKHLGFDH96DA,,7.88,本建物共有部分項目：集合住宅（附屬梯間）、梯間、機房、水箱等４項,鋼筋混凝土造,115年1月29日,七層,,持分移轉
RPPOMLRLLHLGFEH88DA,,56.72,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十三層 陽台,全筆移轉
RPPOMLRLLHLGFEH88DA,,53.93,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPUPMLKMLHLGFBH58DA,,56.99,集合住宅,鋼筋混凝土造,115年2月4日,十四層,九層 陽台,全筆移轉
RPUPMLKMLHLGFBH58DA,,12.42,本共有部分之項目有：集合住宅（附屬梯間）、機房、梯間、水箱等四項。,鋼筋混凝土造,115年2月4日,十四層,,持分移轉
RPUPMLKMLHLGFBH58DA,,42.69,本共有部分之項目有：防空避難室兼停車空間、消防泵浦室、汙、雨水回收機房、蓄水池、停車空間、台電配電室、發電機室、電信室、垃圾處理室、梯間、集合住宅（附屬管委會使用空間．梯間）等十一項。,鋼筋混凝土造,115年2月4日,十四層,,持分移轉
RPSWMLQJJHLGFEH86DA,,57.60,集合住宅,鋼筋混凝土造,114年12月23日,十八層,十一層 陽台,全筆移轉
RPSWMLQJJHLGFEH86DA,,51.29,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPWPMLMKJHLGFEH88DA,,57.38,集合住宅,鋼筋混凝土造,114年12月23日,十八層,七層 陽台,全筆移轉
RPWPMLMKJHLGFEH88DA,,51.29,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
